Value,Source,Original_Column,Row_Index,Year
0.0,Excel,May,92,2013
0.0,Excel,Jun,62,2013
0.0,Excel,Jun,63,2013
0.0,Excel,Jun,64,2013
0.0,Excel,Jun,65,2013
0.0,Excel,Jun,66,2013
0.0,Excel,Jun,67,2013
0.0,Excel,Jun,68,2013
0.0,Excel,Jun,69,2013
0.0,Excel,Jun,70,2013
0.0,Excel,Jun,71,2013
0.0,Excel,Jun,72,2013
0.0,Excel,Jun,73,2013
0.0,Excel,Jun,74,2013
0.01,Excel,Jun,75,2013
0.0,Excel,Jun,76,2013
0.0,Excel,Jun,77,2013
0.0,Excel,Jun,78,2013
0.0,Excel,Jun,79,2013
0.0,Excel,Jun,80,2013
0.0,Excel,Jun,81,2013
0.0,Excel,Jun,82,2013
0.0,Excel,Jun,83,2013
0.0,Excel,Jun,84,2013
0.0,Excel,Jun,85,2013
0.0,Excel,Jun,86,2013
0.0,Excel,Jun,87,2013
0.0,Excel,Jun,88,2013
0.0,Excel,Jun,89,2013
0.0,Excel,Jun,90,2013
0.0,Excel,Jun,91,2013
,Excel,Jun,92,2013
0.0,Excel,Jul,62,2013
0.0,Excel,Jul,63,2013
0.0,Excel,Jul,64,2013
0.0,Excel,Jul,65,2013
0.0,Excel,Jul,66,2013
0.0,Excel,Jul,67,2013
0.0,Excel,Jul,68,2013
0.0,Excel,Jul,69,2013
3.3,Excel,Jul,70,2013
0.0,Excel,Jul,71,2013
0.0,Excel,Jul,72,2013
0.0,Excel,Jul,73,2013
0.0,Excel,Jul,74,2013
0.0,Excel,Jul,75,2013
0.0,Excel,Jul,76,2013
0.0,Excel,Jul,77,2013
2.4,Excel,Jul,78,2013
2.4,Excel,Jul,79,2013
0.0,Excel,Jul,80,2013
0.0,Excel,Jul,81,2013
0.0,Excel,Jul,82,2013
0.0,Excel,Jul,83,2013
0.0,Excel,Jul,84,2013
0.0,Excel,Jul,85,2013
0.0,Excel,Jul,86,2013
0.0,Excel,Jul,87,2013
0.0,Excel,Jul,88,2013
0.0,Excel,Jul,89,2013
0.0,Excel,Jul,90,2013
0.01,Excel,Jul,91,2013
1.4,Excel,Jul,92,2013
0.0,Excel,Aug,62,2013
0.0,Excel,Aug,63,2013
0.0,Excel,Aug,64,2013
0.0,Excel,Aug,65,2013
0.0,Excel,Aug,66,2013
0.0,Excel,Aug,67,2013
0.0,Excel,Aug,68,2013
0.0,Excel,Aug,69,2013
0.0,Excel,Aug,70,2013
0.0,Excel,Aug,71,2013
0.0,Excel,Aug,72,2013
0.0,Excel,Aug,73,2013
0.01,Excel,Aug,74,2013
0.0,Excel,Aug,75,2013
0.0,Excel,Aug,76,2013
0.0,Excel,Aug,77,2013
1.2,Excel,Aug,78,2013
28.4,Excel,Aug,79,2013
0.0,Excel,Aug,80,2013
0.0,Excel,Aug,81,2013
0.0,Excel,Aug,82,2013
0.0,Excel,Aug,83,2013
0.0,Excel,Aug,84,2013
0.0,Excel,Aug,85,2013
0.0,Excel,Aug,86,2013
0.0,Excel,Aug,87,2013
0.0,Excel,Aug,88,2013
0.0,Excel,Aug,89,2013
0.0,Excel,Aug,90,2013
0.0,Excel,Aug,91,2013
0.0,Excel,Aug,92,2013
0.0,Excel,Sep,62,2013
0.0,Excel,Sep,63,2013
0.0,Excel,Sep,64,2013
0.0,Excel,Sep,65,2013
0.0,Excel,Sep,66,2013
0.0,Excel,Sep,67,2013
0.0,Excel,Sep,68,2013
0.0,Excel,Sep,69,2013
0.0,Excel,Sep,70,2013
0.0,Excel,Sep,71,2013
0.0,Excel,Sep,72,2013
0.0,Excel,Sep,73,2013
0.0,Excel,Sep,74,2013
0.0,Excel,Sep,75,2013
0.0,Excel,Sep,76,2013
0.0,Excel,Sep,77,2013
0.01,Excel,Sep,78,2013
0.0,Excel,Sep,79,2013
0.0,Excel,Sep,80,2013
0.0,Excel,Sep,81,2013
0.0,Excel,Sep,82,2013
0.0,Excel,Sep,83,2013
0.0,Excel,Sep,84,2013
0.0,Excel,Sep,85,2013
0.0,Excel,Sep,86,2013
0.0,Excel,Sep,87,2013
0.0,Excel,Sep,88,2013
0.01,Excel,Sep,89,2013
0.0,Excel,Sep,90,2013
0.0,Excel,Sep,91,2013
,Excel,Sep,92,2013
0.0,Excel,Oct,62,2013
0.01,Excel,Oct,63,2013
0.0,Excel,Oct,64,2013
0.0,Excel,Oct,65,2013
0.0,Excel,Oct,66,2013
0.0,Excel,Oct,67,2013
0.0,Excel,Oct,68,2013
0.0,Excel,Oct,69,2013
0.0,Excel,Oct,70,2013
0.0,Excel,Oct,71,2013
0.0,Excel,Oct,72,2013
0.0,Excel,Oct,73,2013
0.0,Excel,Oct,74,2013
0.0,Excel,Oct,75,2013
0.0,Excel,Oct,76,2013
0.0,Excel,Oct,77,2013
0.01,Excel,Oct,78,2013
0.0,Excel,Oct,79,2013
0.0,Excel,Oct,80,2013
0.0,Excel,Oct,81,2013
0.0,Excel,Oct,82,2013
0.0,Excel,Oct,83,2013
0.0,Excel,Oct,84,2013
0.01,Excel,Oct,85,2013
0.0,Excel,Oct,86,2013
0.0,Excel,Oct,87,2013
0.01,Excel,Oct,88,2013
0.0,Excel,Oct,89,2013
0.0,Excel,Oct,90,2013
0.0,Excel,Oct,91,2013
0.0,Excel,Oct,92,2013
0.0,Excel,Nov,62,2013
0.0,Excel,Nov,63,2013
0.0,Excel,Nov,64,2013
0.01,Excel,Nov,65,2013
0.01,Excel,Nov,66,2013
0.5,Excel,Nov,67,2013
0.01,Excel,Nov,68,2013
0.0,Excel,Nov,69,2013
19.8,Excel,Nov,70,2013
0.01,Excel,Nov,71,2013
0.01,Excel,Nov,72,2013
0.01,Excel,Nov,73,2013
0.01,Excel,Nov,74,2013
0.0,Excel,Nov,75,2013
2.3,Excel,Nov,76,2013
0.01,Excel,Nov,77,2013
0.0,Excel,Nov,78,2013
0.0,Excel,Nov,79,2013
0.0,Excel,Nov,80,2013
0.0,Excel,Nov,81,2013
0.0,Excel,Nov,82,2013
0.0,Excel,Nov,83,2013
0.0,Excel,Nov,84,2013
0.0,Excel,Nov,85,2013
0.0,Excel,Nov,86,2013
0.0,Excel,Nov,87,2013
0.0,Excel,Nov,88,2013
0.0,Excel,Nov,89,2013
0.0,Excel,Nov,90,2013
0.0,Excel,Nov,91,2013
,Excel,Nov,92,2013
0.0,Excel,Jan,93,2014
0.0,Excel,Jan,94,2014
0.0,Excel,Jan,95,2014
0.0,Excel,Jan,96,2014
0.0,Excel,Jan,97,2014
0.0,Excel,Jan,98,2014
0.0,Excel,Jan,99,2014
0.0,Excel,Jan,100,2014
0.0,Excel,Jan,101,2014
0.0,Excel,Jan,102,2014
0.0,Excel,Jan,103,2014
0.0,Excel,Jan,104,2014
0.0,Excel,Jan,105,2014
0.0,Excel,Jan,106,2014
0.0,Excel,Jan,107,2014
0.0,Excel,Jan,108,2014
0.0,Excel,Jan,109,2014
0.0,Excel,Jan,110,2014
0.0,Excel,Jan,111,2014
0.0,Excel,Jan,112,2014
0.0,Excel,Jan,113,2014
0.0,Excel,Jan,114,2014
0.0,Excel,Jan,115,2014
0.0,Excel,Jan,116,2014
0.0,Excel,Jan,117,2014
0.0,Excel,Jan,118,2014
0.0,Excel,Jan,119,2014
0.0,Excel,Jan,120,2014
0.0,Excel,Jan,121,2014
0.0,Excel,Jan,122,2014
0.0,Excel,Jan,123,2014
0.0,Excel,Feb,93,2014
0.0,Excel,Feb,94,2014
0.0,Excel,Feb,95,2014
0.0,Excel,Feb,96,2014
0.0,Excel,Feb,97,2014
0.0,Excel,Feb,98,2014
0.01,Excel,Feb,99,2014
0.0,Excel,Feb,100,2014
0.0,Excel,Feb,101,2014
0.0,Excel,Feb,102,2014
0.0,Excel,Feb,103,2014
0.0,Excel,Feb,104,2014
0.0,Excel,Feb,105,2014
0.0,Excel,Feb,106,2014
0.01,Excel,Feb,107,2014
0.01,Excel,Feb,108,2014
0.0,Excel,Feb,109,2014
0.0,Excel,Feb,110,2014
0.0,Excel,Feb,111,2014
0.0,Excel,Feb,112,2014
0.0,Excel,Feb,113,2014
0.0,Excel,Feb,114,2014
0.0,Excel,Feb,115,2014
0.0,Excel,Feb,116,2014
0.0,Excel,Feb,117,2014
0.0,Excel,Feb,118,2014
0.0,Excel,Feb,119,2014
0.0,Excel,Feb,120,2014
,Excel,Feb,121,2014
,Excel,Feb,122,2014
,Excel,Feb,123,2014
0.0,Excel,Mar,93,2014
0.0,Excel,Mar,94,2014
0.0,Excel,Mar,95,2014
0.0,Excel,Mar,96,2014
0.0,Excel,Mar,97,2014
0.0,Excel,Mar,98,2014
0.0,Excel,Mar,99,2014
0.0,Excel,Mar,100,2014
0.0,Excel,Mar,101,2014
0.0,Excel,Mar,102,2014
0.0,Excel,Mar,103,2014
0.01,Excel,Mar,104,2014
1.2,Excel,Mar,105,2014
0.0,Excel,Mar,106,2014
0.0,Excel,Mar,107,2014
0.01,Excel,Mar,108,2014
0.0,Excel,Mar,109,2014
0.0,Excel,Mar,110,2014
0.0,Excel,Mar,111,2014
0.0,Excel,Mar,112,2014
0.0,Excel,Mar,113,2014
0.0,Excel,Mar,114,2014
0.01,Excel,Mar,115,2014
3.1,Excel,Mar,116,2014
1.7,Excel,Mar,117,2014
0.0,Excel,Mar,118,2014
0.0,Excel,Mar,119,2014
0.0,Excel,Mar,120,2014
0.0,Excel,Mar,121,2014
0.01,Excel,Mar,122,2014
0.0,Excel,Mar,123,2014
0.0,Excel,Apr,93,2014
0.0,Excel,Apr,94,2014
0.0,Excel,Apr,95,2014
0.0,Excel,Apr,96,2014
0.0,Excel,Apr,97,2014
0.01,Excel,Apr,98,2014
16.4,Excel,Apr,99,2014
0.0,Excel,Apr,100,2014
0.0,Excel,Apr,101,2014
0.0,Excel,Apr,102,2014
0.0,Excel,Apr,103,2014
0.0,Excel,Apr,104,2014
0.0,Excel,Apr,105,2014
0.0,Excel,Apr,106,2014
8.5,Excel,Apr,107,2014
0.0,Excel,Apr,108,2014
0.0,Excel,Apr,109,2014
0.0,Excel,Apr,110,2014
0.0,Excel,Apr,111,2014
0.0,Excel,Apr,112,2014
0.0,Excel,Apr,113,2014
0.0,Excel,Apr,114,2014
0.0,Excel,Apr,115,2014
0.0,Excel,Apr,116,2014
0.0,Excel,Apr,117,2014
0.0,Excel,Apr,118,2014
0.0,Excel,Apr,119,2014
0.0,Excel,Apr,120,2014
0.0,Excel,Apr,121,2014
0.0,Excel,Apr,122,2014
,Excel,Apr,123,2014
0.0,Excel,May,93,2014
0.0,Excel,May,94,2014
0.0,Excel,May,95,2014
0.0,Excel,May,96,2014
0.0,Excel,May,97,2014
0.0,Excel,May,98,2014
0.0,Excel,May,99,2014
0.0,Excel,May,100,2014
0.3,Excel,May,101,2014
0.4,Excel,May,102,2014
0.0,Excel,May,103,2014
0.0,Excel,May,104,2014
0.0,Excel,May,105,2014
0.0,Excel,May,106,2014
0.0,Excel,May,107,2014
0.0,Excel,May,108,2014
0.0,Excel,May,109,2014
0.0,Excel,May,110,2014
0.0,Excel,May,111,2014
0.0,Excel,May,112,2014
0.0,Excel,May,113,2014
0.0,Excel,May,114,2014
0.0,Excel,May,115,2014
0.0,Excel,May,116,2014
0.0,Excel,May,117,2014
0.0,Excel,May,118,2014
0.0,Excel,May,119,2014
0.0,Excel,May,120,2014
0.0,Excel,May,121,2014
0.0,Excel,May,122,2014
0.0,Excel,May,123,2014
0.0,Excel,Jun,93,2014
0.0,Excel,Jun,94,2014
0.0,Excel,Jun,95,2014
0.0,Excel,Jun,96,2014
0.0,Excel,Jun,97,2014
0.0,Excel,Jun,98,2014
0.0,Excel,Jun,99,2014
0.0,Excel,Jun,100,2014
0.0,Excel,Jun,101,2014
0.0,Excel,Jun,102,2014
0.0,Excel,Jun,103,2014
0.0,Excel,Jun,104,2014
0.0,Excel,Jun,105,2014
0.0,Excel,Jun,106,2014
0.0,Excel,Jun,107,2014
0.0,Excel,Jun,108,2014
0.0,Excel,Jun,109,2014
0.0,Excel,Jun,110,2014
0.0,Excel,Jun,111,2014
0.0,Excel,Jun,112,2014
0.0,Excel,Jun,113,2014
0.0,Excel,Jun,114,2014
0.0,Excel,Jun,115,2014
0.0,Excel,Jun,116,2014
0.0,Excel,Jun,117,2014
0.0,Excel,Jun,118,2014
0.0,Excel,Jun,119,2014
0.0,Excel,Jun,120,2014
0.0,Excel,Jun,121,2014
0.0,Excel,Jun,122,2014
,Excel,Jun,123,2014
0.0,Excel,Jul,93,2014
0.2,Excel,Jul,94,2014
0.0,Excel,Jul,95,2014
0.0,Excel,Jul,96,2014
0.0,Excel,Jul,97,2014
0.0,Excel,Jul,98,2014
0.0,Excel,Jul,99,2014
0.0,Excel,Jul,100,2014
0.0,Excel,Jul,101,2014
24.8,Excel,Jul,102,2014
0.0,Excel,Jul,103,2014
0.0,Excel,Jul,104,2014
0.0,Excel,Jul,105,2014
0.0,Excel,Jul,106,2014
0.0,Excel,Jul,107,2014
0.0,Excel,Jul,108,2014
0.0,Excel,Jul,109,2014
0.0,Excel,Jul,110,2014
0.0,Excel,Jul,111,2014
0.0,Excel,Jul,112,2014
0.0,Excel,Jul,113,2014
0.0,Excel,Jul,114,2014
0.0,Excel,Jul,115,2014
0.0,Excel,Jul,116,2014
0.0,Excel,Jul,117,2014
0.0,Excel,Jul,118,2014
0.0,Excel,Jul,119,2014
0.0,Excel,Jul,120,2014
0.0,Excel,Jul,121,2014
0.0,Excel,Jul,122,2014
0.0,Excel,Jul,123,2014
0.0,Excel,Aug,93,2014
0.0,Excel,Aug,94,2014
0.0,Excel,Aug,95,2014
0.0,Excel,Aug,96,2014
0.0,Excel,Aug,97,2014
0.0,Excel,Aug,98,2014
0.0,Excel,Aug,99,2014
0.0,Excel,Aug,100,2014
0.0,Excel,Aug,101,2014
0.0,Excel,Aug,102,2014
0.0,Excel,Aug,103,2014
0.0,Excel,Aug,104,2014
0.0,Excel,Aug,105,2014
0.0,Excel,Aug,106,2014
0.0,Excel,Aug,107,2014
0.0,Excel,Aug,108,2014
0.0,Excel,Aug,109,2014
0.0,Excel,Aug,110,2014
0.0,Excel,Aug,111,2014
0.0,Excel,Aug,112,2014
0.0,Excel,Aug,113,2014
0.0,Excel,Aug,114,2014
0.0,Excel,Aug,115,2014
0.0,Excel,Aug,116,2014
6.3,Excel,Aug,117,2014
0.0,Excel,Aug,118,2014
0.0,Excel,Aug,119,2014
0.0,Excel,Aug,120,2014
0.0,Excel,Aug,121,2014
0.0,Excel,Aug,122,2014
0.01,Excel,Aug,123,2014
0.0,Excel,Sep,93,2014
30.2,Excel,Sep,94,2014
0.01,Excel,Sep,95,2014
0.0,Excel,Sep,96,2014
0.0,Excel,Sep,97,2014
0.0,Excel,Sep,98,2014
0.0,Excel,Sep,99,2014
0.0,Excel,Sep,100,2014
0.0,Excel,Sep,101,2014
0.0,Excel,Sep,102,2014
0.0,Excel,Sep,103,2014
0.0,Excel,Sep,104,2014
0.0,Excel,Sep,105,2014
0.0,Excel,Sep,106,2014
0.0,Excel,Sep,107,2014
0.0,Excel,Sep,108,2014
0.0,Excel,Sep,109,2014
0.0,Excel,Sep,110,2014
0.0,Excel,Sep,111,2014
0.0,Excel,Sep,112,2014
0.0,Excel,Sep,113,2014
0.0,Excel,Sep,114,2014
0.0,Excel,Sep,115,2014
0.0,Excel,Sep,116,2014
0.0,Excel,Sep,117,2014
0.0,Excel,Sep,118,2014
0.0,Excel,Sep,119,2014
0.0,Excel,Sep,120,2014
0.0,Excel,Sep,121,2014
0.0,Excel,Sep,122,2014
,Excel,Sep,123,2014
0.0,Excel,Oct,93,2014
1.4,Excel,Oct,94,2014
1.5,Excel,Oct,95,2014
0.0,Excel,Oct,96,2014
3.0,Excel,Oct,97,2014
0.0,Excel,Oct,98,2014
0.0,Excel,Oct,99,2014
0.0,Excel,Oct,100,2014
0.0,Excel,Oct,101,2014
0.0,Excel,Oct,102,2014
0.0,Excel,Oct,103,2014
0.0,Excel,Oct,104,2014
0.0,Excel,Oct,105,2014
0.0,Excel,Oct,106,2014
0.0,Excel,Oct,107,2014
5.3,Excel,Oct,108,2014
2.0,Excel,Oct,109,2014
0.0,Excel,Oct,110,2014
0.0,Excel,Oct,111,2014
3.2,Excel,Oct,112,2014
1.6,Excel,Oct,113,2014
0.0,Excel,Oct,114,2014
0.0,Excel,Oct,115,2014
6.0,Excel,Oct,116,2014
0.0,Excel,Oct,117,2014
0.0,Excel,Oct,118,2014
0.0,Excel,Oct,119,2014
0.0,Excel,Oct,120,2014
0.0,Excel,Oct,121,2014
0.0,Excel,Oct,122,2014
0.0,Excel,Oct,123,2014
0.0,Excel,Nov,93,2014
0.0,Excel,Nov,94,2014
0.0,Excel,Nov,95,2014
0.0,Excel,Nov,96,2014
0.0,Excel,Nov,97,2014
0.0,Excel,Nov,98,2014
0.0,Excel,Nov,99,2014
0.0,Excel,Nov,100,2014
0.0,Excel,Nov,101,2014
0.0,Excel,Nov,102,2014
0.0,Excel,Nov,103,2014
0.0,Excel,Nov,104,2014
0.0,Excel,Nov,105,2014
0.0,Excel,Nov,106,2014
0.0,Excel,Nov,107,2014
0.0,Excel,Nov,108,2014
0.0,Excel,Nov,109,2014
0.0,Excel,Nov,110,2014
0.0,Excel,Nov,111,2014
0.01,Excel,Nov,112,2014
0.01,Excel,Nov,113,2014
0.0,Excel,Nov,114,2014
0.01,Excel,Nov,115,2014
0.0,Excel,Nov,116,2014
0.0,Excel,Nov,117,2014
17.4,Excel,Nov,118,2014
0.6,Excel,Nov,119,2014
0.0,Excel,Nov,120,2014
0.01,Excel,Nov,121,2014
2.3,Excel,Nov,122,2014
,Excel,Nov,123,2014
0.0,Excel,Jan,124,2015
0.0,Excel,Jan,125,2015
0.0,Excel,Jan,126,2015
0.0,Excel,Jan,127,2015
0.0,Excel,Jan,128,2015
0.0,Excel,Jan,129,2015
0.0,Excel,Jan,130,2015
0.0,Excel,Jan,131,2015
0.0,Excel,Jan,132,2015
0.0,Excel,Jan,133,2015
0.0,Excel,Jan,134,2015
0.0,Excel,Jan,135,2015
0.0,Excel,Jan,136,2015
0.0,Excel,Jan,137,2015
0.0,Excel,Jan,138,2015
0.0,Excel,Jan,139,2015
0.0,Excel,Jan,140,2015
0.0,Excel,Jan,141,2015
0.0,Excel,Jan,142,2015
0.0,Excel,Jan,143,2015
0.0,Excel,Jan,144,2015
0.0,Excel,Jan,145,2015
0.0,Excel,Jan,146,2015
0.0,Excel,Jan,147,2015
0.0,Excel,Jan,148,2015
0.0,Excel,Jan,149,2015
0.0,Excel,Jan,150,2015
0.0,Excel,Jan,151,2015
0.0,Excel,Jan,152,2015
0.0,Excel,Jan,153,2015
0.0,Excel,Jan,154,2015
0.0,Excel,Feb,124,2015
0.0,Excel,Feb,125,2015
0.0,Excel,Feb,126,2015
0.0,Excel,Feb,127,2015
0.0,Excel,Feb,128,2015
0.0,Excel,Feb,129,2015
0.0,Excel,Feb,130,2015
0.0,Excel,Feb,131,2015
0.0,Excel,Feb,132,2015
0.0,Excel,Feb,133,2015
0.0,Excel,Feb,134,2015
0.0,Excel,Feb,135,2015
0.0,Excel,Feb,136,2015
0.0,Excel,Feb,137,2015
0.0,Excel,Feb,138,2015
0.0,Excel,Feb,139,2015
0.0,Excel,Feb,140,2015
0.0,Excel,Feb,141,2015
0.0,Excel,Feb,142,2015
0.0,Excel,Feb,143,2015
0.0,Excel,Feb,144,2015
0.0,Excel,Feb,145,2015
0.0,Excel,Feb,146,2015
0.0,Excel,Feb,147,2015
0.0,Excel,Feb,148,2015
0.0,Excel,Feb,149,2015
0.0,Excel,Feb,150,2015
0.0,Excel,Feb,151,2015
,Excel,Feb,152,2015
,Excel,Feb,153,2015
,Excel,Feb,154,2015
0.0,Excel,Mar,124,2015
0.0,Excel,Mar,125,2015
0.0,Excel,Mar,126,2015
0.0,Excel,Mar,127,2015
0.0,Excel,Mar,128,2015
0.0,Excel,Mar,129,2015
0.0,Excel,Mar,130,2015
0.0,Excel,Mar,131,2015
0.0,Excel,Mar,132,2015
0.0,Excel,Mar,133,2015
0.0,Excel,Mar,134,2015
0.0,Excel,Mar,135,2015
0.0,Excel,Mar,136,2015
0.0,Excel,Mar,137,2015
0.0,Excel,Mar,138,2015
0.0,Excel,Mar,139,2015
0.0,Excel,Mar,140,2015
0.0,Excel,Mar,141,2015
0.0,Excel,Mar,142,2015
0.0,Excel,Mar,143,2015
0.0,Excel,Mar,144,2015
0.0,Excel,Mar,145,2015
0.0,Excel,Mar,146,2015
0.0,Excel,Mar,147,2015
0.0,Excel,Mar,148,2015
0.0,Excel,Mar,149,2015
0.0,Excel,Mar,150,2015
0.0,Excel,Mar,151,2015
0.0,Excel,Mar,152,2015
0.0,Excel,Mar,153,2015
0.0,Excel,Mar,154,2015
0.0,Excel,Apr,124,2015
0.0,Excel,Apr,125,2015
84.8,Excel,Apr,126,2015
3.1,Excel,Apr,127,2015
0.0,Excel,Apr,128,2015
0.01,Excel,Apr,129,2015
0.0,Excel,Apr,130,2015
0.0,Excel,Apr,131,2015
0.0,Excel,Apr,132,2015
0.0,Excel,Apr,133,2015
0.0,Excel,Apr,134,2015
0.0,Excel,Apr,135,2015
0.0,Excel,Apr,136,2015
0.0,Excel,Apr,137,2015
0.0,Excel,Apr,138,2015
0.01,Excel,Apr,139,2015
0.0,Excel,Apr,140,2015
4.2,Excel,Apr,141,2015
0.2,Excel,Apr,142,2015
0.6,Excel,Apr,143,2015
0.0,Excel,Apr,144,2015
0.0,Excel,Apr,145,2015
0.0,Excel,Apr,146,2015
0.0,Excel,Apr,147,2015
0.0,Excel,Apr,148,2015
0.0,Excel,Apr,149,2015
,Excel,Apr,150,2015
0.5,Excel,Apr,151,2015
0.0,Excel,Apr,152,2015
0.0,Excel,Apr,153,2015
,Excel,Apr,154,2015
3.4,Excel,May,124,2015
0.0,Excel,May,125,2015
0.0,Excel,May,126,2015
0.0,Excel,May,127,2015
0.0,Excel,May,128,2015
0.0,Excel,May,129,2015
0.01,Excel,May,130,2015
25.6,Excel,May,131,2015
0.8,Excel,May,132,2015
0.01,Excel,May,133,2015
0.0,Excel,May,134,2015
1.2,Excel,May,135,2015
0.0,Excel,May,136,2015
0.0,Excel,May,137,2015
0.0,Excel,May,138,2015
0.0,Excel,May,139,2015
0.0,Excel,May,140,2015
0.0,Excel,May,141,2015
0.0,Excel,May,142,2015
0.0,Excel,May,143,2015
0.0,Excel,May,144,2015
0.0,Excel,May,145,2015
0.0,Excel,May,146,2015
0.0,Excel,May,147,2015
0.0,Excel,May,148,2015
0.0,Excel,May,149,2015
0.0,Excel,May,150,2015
0.0,Excel,May,151,2015
0.0,Excel,May,152,2015
0.0,Excel,May,153,2015
0.0,Excel,May,154,2015
0.0,Excel,Jun,124,2015
1.2,Excel,Jun,125,2015
0.0,Excel,Jun,126,2015
0.0,Excel,Jun,127,2015
0.0,Excel,Jun,128,2015
0.0,Excel,Jun,129,2015
0.0,Excel,Jun,130,2015
0.0,Excel,Jun,131,2015
0.0,Excel,Jun,132,2015
0.0,Excel,Jun,133,2015
0.0,Excel,Jun,134,2015
0.0,Excel,Jun,135,2015
0.0,Excel,Jun,136,2015
0.01,Excel,Jun,137,2015
0.0,Excel,Jun,138,2015
0.0,Excel,Jun,139,2015
0.0,Excel,Jun,140,2015
0.0,Excel,Jun,141,2015
0.0,Excel,Jun,142,2015
0.0,Excel,Jun,143,2015
0.0,Excel,Jun,144,2015
0.0,Excel,Jun,145,2015
0.0,Excel,Jun,146,2015
1.4,Excel,Jun,147,2015
0.0,Excel,Jun,148,2015
0.0,Excel,Jun,149,2015
0.0,Excel,Jun,150,2015
0.0,Excel,Jun,151,2015
0.0,Excel,Jun,152,2015
0.0,Excel,Jun,153,2015
,Excel,Jun,154,2015
0.0,Excel,Jul,124,2015
0.0,Excel,Jul,125,2015
0.0,Excel,Jul,126,2015
0.0,Excel,Jul,127,2015
0.0,Excel,Jul,128,2015
0.0,Excel,Jul,129,2015
0.0,Excel,Jul,130,2015
0.0,Excel,Jul,131,2015
0.0,Excel,Jul,132,2015
0.0,Excel,Jul,133,2015
0.0,Excel,Jul,134,2015
0.0,Excel,Jul,135,2015
0.0,Excel,Jul,136,2015
0.0,Excel,Jul,137,2015
0.0,Excel,Jul,138,2015
0.0,Excel,Jul,139,2015
0.0,Excel,Jul,140,2015
0.0,Excel,Jul,141,2015
0.0,Excel,Jul,142,2015
0.0,Excel,Jul,143,2015
0.0,Excel,Jul,144,2015
0.0,Excel,Jul,145,2015
0.0,Excel,Jul,146,2015
0.0,Excel,Jul,147,2015
0.0,Excel,Jul,148,2015
0.0,Excel,Jul,149,2015
0.0,Excel,Jul,150,2015
0.0,Excel,Jul,151,2015
0.0,Excel,Jul,152,2015
0.0,Excel,Jul,153,2015
0.0,Excel,Jul,154,2015
0.0,Excel,Aug,124,2015
0.0,Excel,Aug,125,2015
0.0,Excel,Aug,126,2015
0.0,Excel,Aug,127,2015
0.0,Excel,Aug,128,2015
0.0,Excel,Aug,129,2015
0.0,Excel,Aug,130,2015
0.0,Excel,Aug,131,2015
0.0,Excel,Aug,132,2015
0.0,Excel,Aug,133,2015
0.0,Excel,Aug,134,2015
0.0,Excel,Aug,135,2015
0.0,Excel,Aug,136,2015
0.0,Excel,Aug,137,2015
0.0,Excel,Aug,138,2015
0.0,Excel,Aug,139,2015
0.0,Excel,Aug,140,2015
0.0,Excel,Aug,141,2015
0.0,Excel,Aug,142,2015
0.0,Excel,Aug,143,2015
0.0,Excel,Aug,144,2015
0.0,Excel,Aug,145,2015
0.0,Excel,Aug,146,2015
0.0,Excel,Aug,147,2015
0.0,Excel,Aug,148,2015
0.0,Excel,Aug,149,2015
0.0,Excel,Aug,150,2015
0.0,Excel,Aug,151,2015
0.0,Excel,Aug,152,2015
0.0,Excel,Aug,153,2015
0.0,Excel,Aug,154,2015
0.0,Excel,Sep,124,2015
0.0,Excel,Sep,125,2015
0.0,Excel,Sep,126,2015
0.0,Excel,Sep,127,2015
0.0,Excel,Sep,128,2015
0.0,Excel,Sep,129,2015
0.0,Excel,Sep,130,2015
0.0,Excel,Sep,131,2015
0.0,Excel,Sep,132,2015
0.0,Excel,Sep,133,2015
0.0,Excel,Sep,134,2015
0.0,Excel,Sep,135,2015
0.0,Excel,Sep,136,2015
0.0,Excel,Sep,137,2015
0.0,Excel,Sep,138,2015
0.0,Excel,Sep,139,2015
0.0,Excel,Sep,140,2015
0.0,Excel,Sep,141,2015
0.0,Excel,Sep,142,2015
0.0,Excel,Sep,143,2015
0.0,Excel,Sep,144,2015
0.0,Excel,Sep,145,2015
0.0,Excel,Sep,146,2015
0.0,Excel,Sep,147,2015
0.0,Excel,Sep,148,2015
0.0,Excel,Sep,149,2015
0.0,Excel,Sep,150,2015
0.0,Excel,Sep,151,2015
0.0,Excel,Sep,152,2015
0.0,Excel,Sep,153,2015
,Excel,Sep,154,2015
0.01,Excel,Oct,124,2015
0.0,Excel,Oct,125,2015
0.01,Excel,Oct,126,2015
0.01,Excel,Oct,127,2015
0.0,Excel,Oct,128,2015
0.0,Excel,Oct,129,2015
0.0,Excel,Oct,130,2015
0.0,Excel,Oct,131,2015
0.0,Excel,Oct,132,2015
0.0,Excel,Oct,133,2015
0.0,Excel,Oct,134,2015
0.0,Excel,Oct,135,2015
0.0,Excel,Oct,136,2015
0.0,Excel,Oct,137,2015
0.0,Excel,Oct,138,2015
0.0,Excel,Oct,139,2015
0.0,Excel,Oct,140,2015
0.0,Excel,Oct,141,2015
0.0,Excel,Oct,142,2015
0.01,Excel,Oct,143,2015
0.0,Excel,Oct,144,2015
0.0,Excel,Oct,145,2015
0.0,Excel,Oct,146,2015
0.0,Excel,Oct,147,2015
0.0,Excel,Oct,148,2015
